algorithm,items_packed,running_time
random_fill,71,0.00029277801513671875
random_fill,75,0.0003600120544433594
random_fill,70,0.00028705596923828125
random_fill,77,0.0003077983856201172
random_fill,74,0.0003001689910888672
random_fill,70,0.00028514862060546875
random_fill,73,0.00030684471130371094
random_fill,78,0.0003108978271484375
random_fill,68,0.00028586387634277344
random_fill,77,0.0003159046173095703
random_fill,77,0.0003218650817871094
random_fill,71,0.00029087066650390625
random_fill,71,0.00029397010803222656
random_fill,74,0.0003001689910888672
random_fill,69,0.0002961158752441406
random_fill,77,0.0003077983856201172
random_fill,74,0.00030994415283203125
random_fill,68,0.0002810955047607422
random_fill,76,0.00031113624572753906
random_fill,76,0.00031280517578125
random_fill,70,0.000293731689453125
random_fill,75,0.0003070831298828125
random_fill,75,0.0003161430358886719
random_fill,77,0.00030493736267089844
random_fill,72,0.0002899169921875
random_fill,71,0.0002868175506591797
random_fill,80,0.0003180503845214844
random_fill,72,0.00028967857360839844
random_fill,75,0.0003039836883544922
random_fill,77,0.00034165382385253906
random_fill,75,0.00030422210693359375
random_fill,76,0.0003142356872558594
random_fill,74,0.00030112266540527344
random_fill,73,0.00029397010803222656
random_fill,74,0.0003039836883544922
random_fill,71,0.0002961158752441406
random_fill,70,0.0002911090850830078
random_fill,74,0.00030517578125
random_fill,74,0.00030303001403808594
random_fill,72,0.00034427642822265625
random_fill,80,0.0003230571746826172
random_fill,72,0.00028896331787109375
random_fill,75,0.0003018379211425781
random_fill,72,0.0002918243408203125
random_fill,78,0.0003421306610107422
random_fill,68,0.0002880096435546875
random_fill,71,0.00028896331787109375
random_fill,73,0.0002989768981933594
random_fill,72,0.0002930164337158203
random_fill,76,0.0003063678741455078
random_fill,73,0.0003180503845214844
random_fill,81,0.00031685829162597656
random_fill,74,0.00030112266540527344
random_fill,74,0.0003039836883544922
random_fill,79,0.00030994415283203125
random_fill,73,0.0003390312194824219
random_fill,71,0.0002949237823486328
random_fill,69,0.0002818107604980469
random_fill,72,0.0003020763397216797
random_fill,72,0.0002930164337158203
random_fill,76,0.0003037452697753906
random_fill_hill_climber,91,0.014719009399414062
random_fill_hill_climber,94,0.011939764022827148
random_fill_hill_climber,92,0.022589921951293945
random_fill_hill_climber,93,0.015118122100830078
random_fill_hill_climber,89,0.014620065689086914
random_fill_hill_climber,94,0.011245250701904297
random_fill_hill_climber,92,0.013309240341186523
random_fill_hill_climber,91,0.011893033981323242
random_fill_hill_climber,91,0.015434980392456055
random_fill_hill_climber,91,0.01746201515197754
random_fill_hill_climber,92,0.01844501495361328
random_fill_hill_climber,93,0.011904001235961914
random_fill_hill_climber,94,0.008194208145141602
random_fill_hill_climber,92,0.01308584213256836
random_fill_hill_climber,93,0.011728048324584961
random_fill_hill_climber,93,0.008059024810791016
random_fill_hill_climber,93,0.01717519760131836
random_fill_hill_climber,94,0.011963129043579102
random_fill_hill_climber,94,0.008044958114624023
random_fill_hill_climber,94,0.01581120491027832
random_fill_hill_climber,92,0.00946807861328125
random_fill_hill_climber,92,0.014611959457397461
random_fill_hill_climber,91,0.010608911514282227
random_fill_hill_climber,92,0.010980844497680664
random_fill_hill_climber,92,0.01178598403930664
random_fill_hill_climber,92,0.011732339859008789
random_fill_hill_climber,90,0.011398792266845703
random_fill_hill_climber,91,0.022307634353637695
random_fill_hill_climber,91,0.01729893684387207
random_fill_hill_climber,93,0.009308099746704102
random_fill_hill_climber,91,0.016874074935913086
random_fill_hill_climber,91,0.012764215469360352
random_fill_hill_climber,94,0.008366107940673828
random_fill_hill_climber,93,0.012732982635498047
random_fill_hill_climber,92,0.013296842575073242
random_fill_hill_climber,92,0.02378702163696289
random_fill_hill_climber,93,0.006609916687011719
random_fill_hill_climber,91,0.018873214721679688
random_fill_hill_climber,92,0.01885986328125
random_fill_hill_climber,92,0.012529850006103516
random_fill_hill_climber,92,0.012721776962280273
random_fill_hill_climber,91,0.009072065353393555
random_fill_hill_climber,91,0.013518095016479492
random_fill_hill_climber,92,0.014910221099853516
random_fill_hill_climber,93,0.01108098030090332
random_fill_hill_climber,92,0.025914907455444336
random_fill_hill_climber,93,0.013598918914794922
random_fill_hill_climber,94,0.011495113372802734
random_fill_hill_climber,91,0.02085089683532715
random_fill_hill_climber,95,0.015742063522338867
random_fill_hill_climber,91,0.011360883712768555
random_fill_hill_climber,93,0.014123916625976562
random_fill_hill_climber,93,0.014184951782226562
random_fill_hill_climber,92,0.014796018600463867
random_fill_hill_climber,92,0.017055988311767578
random_fill_hill_climber,92,0.011460304260253906
random_fill_hill_climber,94,0.013298988342285156
random_fill_hill_climber,92,0.014282941818237305
random_fill_hill_climber,93,0.011181116104125977
random_fill_hill_climber,92,0.015976905822753906
random_fill_hill_climber,93,0.00893092155456543
random_fill_hill_climber,92,0.01595306396484375
random_fill_hill_climber,93,0.01681995391845703
random_fill_hill_climber,90,0.022624969482421875
random_fill_hill_climber,92,0.014993906021118164
random_fill_hill_climber,91,0.014522790908813477
random_fill_hill_climber,93,0.020811796188354492
random_fill_hill_climber,92,0.015495061874389648
random_fill_hill_climber,89,0.020895004272460938
random_fill_hill_climber,93,0.014595270156860352
random_fill_hill_climber,93,0.013902902603149414
random_fill_hill_climber,92,0.013421058654785156
random_fill_hill_climber,93,0.014116048812866211
random_fill_hill_climber,93,0.012849092483520508
random_fill_hill_climber,91,0.01046299934387207
random_fill_hill_climber,93,0.009042978286743164
random_fill_hill_climber,93,0.01575493812561035
random_fill_hill_climber,92,0.011991024017333984
random_fill_hill_climber,92,0.015195846557617188
random_fill_hill_climber,91,0.011054039001464844
random_fill_hill_climber,94,0.01131582260131836
random_fill_hill_climber,94,0.012782096862792969
random_fill_hill_climber,94,0.008929729461669922
random_fill_hill_climber,92,0.0110931396484375
random_fill_hill_climber,93,0.013977766036987305
random_fill_hill_climber,91,0.014578819274902344
random_fill_hill_climber,93,0.012084007263183594
random_fill_hill_climber,93,0.007720947265625
random_fill_hill_climber,92,0.011780261993408203
random_fill_hill_climber,93,0.009684085845947266
random_fill_hill_climber,91,0.018099308013916016
random_fill_hill_climber,93,0.012709856033325195
random_fill_hill_climber,93,0.014129161834716797
random_fill_hill_climber,92,0.016327857971191406
random_fill_hill_climber,93,0.02046489715576172
random_fill_hill_climber,93,0.0194551944732666
random_fill_hill_climber,92,0.01385188102722168
random_fill_hill_climber,94,0.013607978820800781
random_fill_hill_climber,93,0.010236978530883789
random_fill_hill_climber,92,0.011111974716186523
