simulated annealing,1468483669,0.2192990779876709
hill climber,1468488688,0.003712892532348633
greedy,1468521468,0.17052102088928223
simulated annealing,1468820310,0.23691415786743164
hill climber,1468820310,0.004868030548095703
greedy,1468819968,0.21379995346069336
simulated annealing,1468860910,0.30803513526916504
hill climber,1468873666,0.005828857421875
greedy,1468859842,0.21369004249572754
simulated annealing,1468764323,0.3325231075286865
hill climber,1468764323,0.0054318904876708984
greedy,1468765906,0.2513248920440674
simulated annealing,1469020826,0.17644500732421875
hill climber,1469020826,0.0037949085235595703
greedy,1469014450,0.1379680633544922
simulated annealing,1468132825,0.25959300994873047
hill climber,1468147535,0.00593113899230957
greedy,1468157261,0.23051118850708008
simulated annealing,1468998428,0.21291375160217285
hill climber,1469000607,0.0037419795989990234
greedy,1469002806,0.16794991493225098
simulated annealing,1468765819,0.25446605682373047
hill climber,1468772726,0.004179239273071289
greedy,1468763762,0.21134710311889648
simulated annealing,1468773769,0.21750807762145996
hill climber,1468773769,0.00487518310546875
greedy,1468768439,0.20892119407653809
simulated annealing,1469020826,0.17297816276550293
hill climber,1469020826,0.0040090084075927734
greedy,1469014450,0.14006400108337402
simulated annealing,1468558715,0.31562209129333496
hill climber,1468560397,0.006433010101318359
greedy,1468565142,0.2649540901184082
simulated annealing,1469020826,0.1724410057067871
hill climber,1469020826,0.0038530826568603516
greedy,1469014450,0.13993120193481445
simulated annealing,1468557980,0.27101922035217285
hill climber,1468559544,0.0059049129486083984
greedy,1468560090,0.258922815322876
simulated annealing,1468846187,0.20207905769348145
hill climber,1468856099,0.00432586669921875
greedy,1468860424,0.17264103889465332
simulated annealing,1468857281,0.24251294136047363
hill climber,1468858927,0.004687070846557617
greedy,1468859047,0.1853640079498291
simulated annealing,1468865722,0.2334458827972412
hill climber,1468865734,0.004922151565551758
greedy,1468859047,0.18486404418945312
simulated annealing,1468856262,0.24562907218933105
hill climber,1468856262,0.004826068878173828
greedy,1468853975,0.1783919334411621
simulated annealing,1468132167,0.2576479911804199
hill climber,1468143651,0.00546717643737793
greedy,1468132027,0.25356602668762207
simulated annealing,1469011858,0.1940779685974121
hill climber,1469012727,0.0036230087280273438
greedy,1469011279,0.139693021774292
simulated annealing,1468131998,0.2849740982055664
hill climber,1468141265,0.0049898624420166016
greedy,1468132182,0.21363306045532227
simulated annealing,1469018941,0.20770597457885742
hill climber,1469019101,0.0037980079650878906
greedy,1469019101,0.1608750820159912
simulated annealing,1468853824,0.21906304359436035
hill climber,1468857223,0.004617929458618164
greedy,1468853372,0.18292999267578125
simulated annealing,1468764186,0.23690485954284668
hill climber,1468771027,0.004967927932739258
greedy,1468773506,0.19596600532531738
simulated annealing,1468876017,0.2635939121246338
hill climber,1468882395,0.0046689510345458984
greedy,1468876873,0.21732592582702637
simulated annealing,1469019101,0.19183802604675293
hill climber,1469019101,0.003882884979248047
greedy,1469019101,0.1516580581665039
simulated annealing,1468765272,0.3197469711303711
hill climber,1468766818,0.006429910659790039
greedy,1468767615,0.2563669681549072
simulated annealing,1469008032,0.18670201301574707
hill climber,1469008032,0.003654956817626953
greedy,1469010019,0.16671204566955566
simulated annealing,1468764186,0.23454904556274414
hill climber,1468771027,0.0049669742584228516
greedy,1468773506,0.19700980186462402
simulated annealing,1468561047,0.44156789779663086
hill climber,1468574124,0.005701303482055664
greedy,1468558289,0.22056078910827637
simulated annealing,1468851942,0.20965790748596191
hill climber,1468851942,0.004338979721069336
greedy,1468854130,0.15871787071228027
simulated annealing,1468767036,0.23757433891296387
hill climber,1468767036,0.0044100284576416016
greedy,1468768912,0.2068789005279541
simulated annealing,1468474141,0.2651379108428955
hill climber,1468516329,0.00479888916015625
greedy,1468500977,0.20204901695251465
simulated annealing,1468773185,0.22736215591430664
hill climber,1468767884,0.004335880279541016
greedy,1468765549,0.26235294342041016
simulated annealing,1468767846,0.26764988899230957
hill climber,1468767846,0.004953861236572266
greedy,1468769663,0.19663619995117188
simulated annealing,1468997427,0.18080401420593262
hill climber,1469018892,0.003793001174926758
greedy,1469018892,0.1546459197998047
simulated annealing,1468767235,0.2541670799255371
